"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2007-07-15","657.47","657.47","657.47","657.47","0.00","0"
"NEPSE","2007-07-12","643.15","643.15","643.15","643.15","0.00","0"
"NEPSE","2007-07-11","633.02","633.02","633.02","633.02","0.00","0"
"NEPSE","2007-07-10","620.61","620.61","620.61","620.61","0.00","0"
"NEPSE","2007-07-09","615.43","615.43","615.43","615.43","0.00","0"
"NEPSE","2007-07-05","613.47","613.47","613.47","613.47","0.00","0"
"NEPSE","2007-07-04","611.08","611.08","611.08","611.08","0.00","0"
"NEPSE","2007-07-03","602.87","602.87","602.87","602.87","0.00","0"
"NEPSE","2007-07-02","598.52","598.52","598.52","598.52","0.00","0"
"NEPSE","2007-07-01","593.65","593.65","593.65","593.65","0.00","0"
"NEPSE","2007-06-27","591.65","591.65","591.65","591.65","0.00","0"
"NEPSE","2007-06-26","590.29","590.29","590.29","590.29","0.00","0"
"NEPSE","2007-06-25","588.21","588.21","588.21","588.21","0.00","0"
"NEPSE","2007-06-24","584.01","584.01","584.01","584.01","0.00","0"
"NEPSE","2007-06-21","583.44","583.44","583.44","583.44","0.00","0"
"NEPSE","2007-06-20","578.81","578.81","578.81","578.81","0.00","0"
"NEPSE","2007-06-19","567.28","567.28","567.28","567.28","0.00","0"
"NEPSE","2007-06-18","563.49","563.49","563.49","563.49","0.00","0"
"NEPSE","2007-06-17","569.45","569.45","569.45","569.45","0.00","0"
"NEPSE","2007-06-14","575.04","575.04","575.04","575.04","0.00","0"
"NEPSE","2007-06-13","583.55","583.55","583.55","583.55","0.00","0"
"NEPSE","2007-06-12","572.72","572.72","572.72","572.72","0.00","0"
"NEPSE","2007-06-11","564.51","564.51","564.51","564.51","0.00","0"
"NEPSE","2007-06-10","559.15","559.15","559.15","559.15","0.00","0"
"NEPSE","2007-06-07","552.06","552.06","552.06","552.06","0.00","0"
"NEPSE","2007-06-06","549.96","549.96","549.96","549.96","0.00","0"
"NEPSE","2007-06-05","544.14","544.14","544.14","544.14","0.00","0"
"NEPSE","2007-06-04","542.14","542.14","542.14","542.14","0.00","0"
"NEPSE","2007-06-03","537.74","537.74","537.74","537.74","0.00","0"
"NEPSE","2007-05-31","541.38","541.38","541.38","541.38","0.00","0"
"NEPSE","2007-05-30","540.67","540.67","540.67","540.67","0.00","0"
"NEPSE","2007-05-29","531.96","531.96","531.96","531.96","0.00","0"
"NEPSE","2007-05-28","525.94","525.94","525.94","525.94","0.00","0"
"NEPSE","2007-05-27","524.92","524.92","524.92","524.92","0.00","0"
"NEPSE","2007-05-24","525.05","525.05","525.05","525.05","0.00","0"
"NEPSE","2007-05-23","523.46","523.46","523.46","523.46","0.00","0"
"NEPSE","2007-05-22","522.23","522.23","522.23","522.23","0.00","0"
"NEPSE","2007-05-21","525.15","525.15","525.15","525.15","0.00","0"
"NEPSE","2007-05-20","525.64","525.64","525.64","525.64","0.00","0"
"NEPSE","2007-05-17","518.55","518.55","518.55","518.55","0.00","0"
"NEPSE","2007-05-16","515.2","515.2","515.2","515.2","0.00","0"
"NEPSE","2007-05-15","512.38","512.38","512.38","512.38","0.00","0"
"NEPSE","2007-05-14","513.45","513.45","513.45","513.45","0.00","0"
"NEPSE","2007-05-13","516.8","516.8","516.8","516.8","0.00","0"
"NEPSE","2007-05-10","518.28","518.28","518.28","518.28","0.00","0"
"NEPSE","2007-05-09","518.62","518.62","518.62","518.62","0.00","0"
"NEPSE","2007-05-08","517.42","517.42","517.42","517.42","0.00","0"
"NEPSE","2007-05-07","516.14","516.14","516.14","516.14","0.00","0"
"NEPSE","2007-05-06","514.99","514.99","514.99","514.99","0.00","0"
"NEPSE","2007-05-03","514.65","514.65","514.65","514.65","0.00","0"
"NEPSE","2007-04-30","513.69","513.69","513.69","513.69","0.00","0"
"NEPSE","2007-04-29","509.62","509.62","509.62","509.62","0.00","0"
"NEPSE","2007-04-26","506.62","506.62","506.62","506.62","0.00","0"
"NEPSE","2007-04-25","502.6","502.6","502.6","502.6","0.00","0"
"NEPSE","2007-04-23","501.53","501.53","501.53","501.53","0.00","0"
"NEPSE","2007-04-22","502.72","502.72","502.72","502.72","0.00","0"
"NEPSE","2007-04-19","503.29","503.29","503.29","503.29","0.00","0"
"NEPSE","2007-04-18","501.27","501.27","501.27","501.27","0.00","0"
"NEPSE","2007-04-17","498.91","498.91","498.91","498.91","0.00","0"
"NEPSE","2007-04-16","498.02","498.02","498.02","498.02","0.00","0"
"NEPSE","2007-04-15","497.73","497.73","497.73","497.73","0.00","0"
"NEPSE","2007-04-12","494.59","494.59","494.59","494.59","0.00","0"
"NEPSE","2007-04-11","489.03","489.03","489.03","489.03","0.00","0"
"NEPSE","2007-04-10","487.01","487.01","487.01","487.01","0.00","0"
"NEPSE","2007-04-09","487.43","487.43","487.43","487.43","0.00","0"
"NEPSE","2007-04-08","488.22","488.22","488.22","488.22","0.00","0"
"NEPSE","2007-04-05","488.93","488.93","488.93","488.93","0.00","0"
"NEPSE","2007-04-04","491.61","491.61","491.61","491.61","0.00","0"
"NEPSE","2007-04-03","501.67","501.67","501.67","501.67","0.00","0"
"NEPSE","2007-04-02","507.46","507.46","507.46","507.46","0.00","0"
"NEPSE","2007-04-01","502.15","502.15","502.15","502.15","0.00","0"
"NEPSE","2007-03-29","480.99","480.99","480.99","480.99","0.00","0"
"NEPSE","2007-03-28","482.52","482.52","482.52","482.52","0.00","0"
"NEPSE","2007-03-25","488.52","488.52","488.52","488.52","0.00","0"
"NEPSE","2007-03-22","491.47","491.47","491.47","491.47","0.00","0"
"NEPSE","2007-03-21","492.32","492.32","492.32","492.32","0.00","0"
"NEPSE","2007-03-15","493.88","493.88","493.88","493.88","0.00","0"
"NEPSE","2007-03-14","494.06","494.06","494.06","494.06","0.00","0"
"NEPSE","2007-03-13","500.12","500.12","500.12","500.12","0.00","0"
"NEPSE","2007-03-12","500.72","500.72","500.72","500.72","0.00","0"
"NEPSE","2007-03-11","496.64","496.64","496.64","496.64","0.00","0"
"NEPSE","2007-03-08","486.81","486.81","486.81","486.81","0.00","0"
"NEPSE","2007-03-07","476.07","476.07","476.07","476.07","0.00","0"
"NEPSE","2007-03-06","485.98","485.98","485.98","485.98","0.00","0"
"NEPSE","2007-03-05","498.26","498.26","498.26","498.26","0.00","0"
"NEPSE","2007-03-04","505.37","505.37","505.37","505.37","0.00","0"
"NEPSE","2007-03-01","508.89","508.89","508.89","508.89","0.00","0"
"NEPSE","2007-02-28","511.81","511.81","511.81","511.81","0.00","0"
"NEPSE","2007-02-27","511.85","511.85","511.85","511.85","0.00","0"
"NEPSE","2007-02-26","514.66","514.66","514.66","514.66","0.00","0"
"NEPSE","2007-02-25","517.79","517.79","517.79","517.79","0.00","0"
"NEPSE","2007-02-22","519.07","519.07","519.07","519.07","0.00","0"
"NEPSE","2007-02-21","520.46","520.46","520.46","520.46","0.00","0"
"NEPSE","2007-02-20","523.2","523.2","523.2","523.2","0.00","0"
"NEPSE","2007-02-18","525.69","525.69","525.69","525.69","0.00","0"
"NEPSE","2007-02-15","526.97","526.97","526.97","526.97","0.00","0"
"NEPSE","2007-02-14","525.86","525.86","525.86","525.86","0.00","0"
"NEPSE","2007-02-13","525.08","525.08","525.08","525.08","0.00","0"
"NEPSE","2007-02-12","523.94","523.94","523.94","523.94","0.00","0"
"NEPSE","2007-02-11","524.79","524.79","524.79","524.79","0.00","0"
"NEPSE","2007-02-08","523.11","523.11","523.11","523.11","0.00","0"
"NEPSE","2007-02-07","519.69","519.69","519.69","519.69","0.00","0"
"NEPSE","2007-02-06","520.65","520.65","520.65","520.65","0.00","0"
"NEPSE","2007-02-05","520.2","520.2","520.2","520.2","0.00","0"
"NEPSE","2007-02-04","519.77","519.77","519.77","519.77","0.00","0"
"NEPSE","2007-02-01","519.05","519.05","519.05","519.05","0.00","0"
"NEPSE","2007-01-31","513.34","513.34","513.34","513.34","0.00","0"
"NEPSE","2007-01-29","512.7","512.7","512.7","512.7","0.00","0"
"NEPSE","2007-01-28","519.92","519.92","519.92","519.92","0.00","0"
"NEPSE","2007-01-25","523.63","523.63","523.63","523.63","0.00","0"
"NEPSE","2007-01-24","526.33","526.33","526.33","526.33","0.00","0"
"NEPSE","2007-01-22","527.05","527.05","527.05","527.05","0.00","0"
"NEPSE","2007-01-21","529.81","529.81","529.81","529.81","0.00","0"
"NEPSE","2007-01-18","535.94","535.94","535.94","535.94","0.00","0"
"NEPSE","2007-01-17","538.53","538.53","538.53","538.53","0.00","0"
"NEPSE","2007-01-15","538.36","538.36","538.36","538.36","0.00","0"
"NEPSE","2007-01-14","537.09","537.09","537.09","537.09","0.00","0"
"NEPSE","2007-01-11","532.33","532.33","532.33","532.33","0.00","0"
"NEPSE","2007-01-10","532.28","532.28","532.28","532.28","0.00","0"
"NEPSE","2007-01-09","530.45","530.45","530.45","530.45","0.00","0"
"NEPSE","2007-01-08","525.27","525.27","525.27","525.27","0.00","0"
"NEPSE","2007-01-07","521.37","521.37","521.37","521.37","0.00","0"
"NEPSE","2007-01-04","512.32","512.32","512.32","512.32","0.00","0"
"NEPSE","2007-01-03","505.25","505.25","505.25","505.25","0.00","0"
"NEPSE","2007-01-02","508.96","508.96","508.96","508.96","0.00","0"
"NEPSE","2007-01-01","512.72","512.72","512.72","512.72","0.00","0"
"NEPSE","2006-12-31","514.42","514.42","514.42","514.42","0.00","0"
"NEPSE","2006-12-28","517.46","517.46","517.46","517.46","0.00","0"
"NEPSE","2006-12-27","520.02","520.02","520.02","520.02","0.00","0"
"NEPSE","2006-12-26","520.78","520.78","520.78","520.78","0.00","0"
"NEPSE","2006-12-25","520.96","520.96","520.96","520.96","0.00","0"
"NEPSE","2006-12-24","518.64","518.64","518.64","518.64","0.00","0"
"NEPSE","2006-12-21","515.39","515.39","515.39","515.39","0.00","0"
"NEPSE","2006-12-20","511.22","511.22","511.22","511.22","0.00","0"
"NEPSE","2006-12-19","517.45","517.45","517.45","517.45","0.00","0"
"NEPSE","2006-12-18","517","517","517","517","0.00","0"
"NEPSE","2006-12-17","514.36","514.36","514.36","514.36","0.00","0"
"NEPSE","2006-12-14","508.58","508.58","508.58","508.58","0.00","0"
"NEPSE","2006-12-13","503.02","503.02","503.02","503.02","0.00","0"
"NEPSE","2006-12-12","494.18","494.18","494.18","494.18","0.00","0"
"NEPSE","2006-12-11","485.71","485.71","485.71","485.71","0.00","0"
"NEPSE","2006-12-10","480.95","480.95","480.95","480.95","0.00","0"
"NEPSE","2006-12-07","476.8","476.8","476.8","476.8","0.00","0"
"NEPSE","2006-12-06","473.31","473.31","473.31","473.31","0.00","0"
"NEPSE","2006-12-05","475.01","475.01","475.01","475.01","0.00","0"
"NEPSE","2006-12-04","476.93","476.93","476.93","476.93","0.00","0"
"NEPSE","2006-12-03","479.83","479.83","479.83","479.83","0.00","0"
"NEPSE","2006-11-30","486.19","486.19","486.19","486.19","0.00","0"
"NEPSE","2006-11-29","492.46","492.46","492.46","492.46","0.00","0"
"NEPSE","2006-11-28","478.01","478.01","478.01","478.01","0.00","0"
"NEPSE","2006-11-27","469.51","469.51","469.51","469.51","0.00","0"
"NEPSE","2006-11-26","463.74","463.74","463.74","463.74","0.00","0"
"NEPSE","2006-11-23","453.03","453.03","453.03","453.03","0.00","0"
"NEPSE","2006-11-21","446.48","446.48","446.48","446.48","0.00","0"
"NEPSE","2006-11-20","445.58","445.58","445.58","445.58","0.00","0"
"NEPSE","2006-11-19","447.79","447.79","447.79","447.79","0.00","0"
"NEPSE","2006-11-16","447.43","447.43","447.43","447.43","0.00","0"
"NEPSE","2006-11-15","448.12","448.12","448.12","448.12","0.00","0"
"NEPSE","2006-11-14","445.03","445.03","445.03","445.03","0.00","0"
"NEPSE","2006-11-13","441","441","441","441","0.00","0"
"NEPSE","2006-11-12","448.69","448.69","448.69","448.69","0.00","0"
"NEPSE","2006-11-09","445.01","445.01","445.01","445.01","0.00","0"
"NEPSE","2006-11-08","435.88","435.88","435.88","435.88","0.00","0"
"NEPSE","2006-11-07","424.21","424.21","424.21","424.21","0.00","0"
"NEPSE","2006-11-06","419.56","419.56","419.56","419.56","0.00","0"
"NEPSE","2006-11-05","415.14","415.14","415.14","415.14","0.00","0"
"NEPSE","2006-11-02","413.1","413.1","413.1","413.1","0.00","0"
"NEPSE","2006-11-01","402.11","402.11","402.11","402.11","0.00","0"
"NEPSE","2006-10-31","408.38","408.38","408.38","408.38","0.00","0"
"NEPSE","2006-10-30","405.13","405.13","405.13","405.13","0.00","0"
"NEPSE","2006-10-29","403.02","403.02","403.02","403.02","0.00","0"
"NEPSE","2006-10-26","401.07","401.07","401.07","401.07","0.00","0"
"NEPSE","2006-10-19","399.65","399.65","399.65","399.65","0.00","0"
"NEPSE","2006-10-18","398.14","398.14","398.14","398.14","0.00","0"
"NEPSE","2006-10-17","398.44","398.44","398.44","398.44","0.00","0"
"NEPSE","2006-10-16","398.2","398.2","398.2","398.2","0.00","0"
"NEPSE","2006-10-15","399.22","399.22","399.22","399.22","0.00","0"
"NEPSE","2006-10-12","398.88","398.88","398.88","398.88","0.00","0"
"NEPSE","2006-10-11","397.98","397.98","397.98","397.98","0.00","0"
"NEPSE","2006-10-10","399.45","399.45","399.45","399.45","0.00","0"
"NEPSE","2006-10-09","399.1","399.1","399.1","399.1","0.00","0"
"NEPSE","2006-10-08","397.46","397.46","397.46","397.46","0.00","0"
"NEPSE","2006-09-28","394.25","394.25","394.25","394.25","0.00","0"
"NEPSE","2006-09-26","392.73","392.73","392.73","392.73","0.00","0"
"NEPSE","2006-09-25","392.41","392.41","392.41","392.41","0.00","0"
"NEPSE","2006-09-22","391.62","391.62","391.62","391.62","0.00","0"
"NEPSE","2006-09-21","392.09","392.09","392.09","392.09","0.00","0"
"NEPSE","2006-09-20","393.39","393.39","393.39","393.39","0.00","0"
"NEPSE","2006-09-19","393.02","393.02","393.02","393.02","0.00","0"
"NEPSE","2006-09-18","387.59","387.59","387.59","387.59","0.00","0"
"NEPSE","2006-09-14","382.56","382.56","382.56","382.56","0.00","0"
"NEPSE","2006-09-13","383.17","383.17","383.17","383.17","0.00","0"
"NEPSE","2006-09-12","383.6","383.6","383.6","383.6","0.00","0"
"NEPSE","2006-09-11","381.37","381.37","381.37","381.37","0.00","0"
"NEPSE","2006-09-10","381.42","381.42","381.42","381.42","0.00","0"
"NEPSE","2006-09-07","381.47","381.47","381.47","381.47","0.00","0"
"NEPSE","2006-09-05","380.92","380.92","380.92","380.92","0.00","0"
"NEPSE","2006-09-04","382.5","382.5","382.5","382.5","0.00","0"
"NEPSE","2006-09-03","382.63","382.63","382.63","382.63","0.00","0"
"NEPSE","2006-08-31","382.24","382.24","382.24","382.24","0.00","0"
"NEPSE","2006-08-30","380.73","380.73","380.73","380.73","0.00","0"
"NEPSE","2006-08-29","379.27","379.27","379.27","379.27","0.00","0"
"NEPSE","2006-08-28","378.24","378.24","378.24","378.24","0.00","0"
"NEPSE","2006-08-27","378.81","378.81","378.81","378.81","0.00","0"
"NEPSE","2006-08-24","379.93","379.93","379.93","379.93","0.00","0"
"NEPSE","2006-08-22","380.83","380.83","380.83","380.83","0.00","0"
"NEPSE","2006-08-21","382.91","382.91","382.91","382.91","0.00","0"
"NEPSE","2006-08-20","384.79","384.79","384.79","384.79","0.00","0"
"NEPSE","2006-08-17","387.94","387.94","387.94","387.94","0.00","0"
"NEPSE","2006-08-15","389.23","389.23","389.23","389.23","0.00","0"
"NEPSE","2006-08-14","390.29","390.29","390.29","390.29","0.00","0"
"NEPSE","2006-08-13","391.73","391.73","391.73","391.73","0.00","0"
"NEPSE","2006-08-08","390.86","390.86","390.86","390.86","0.00","0"
"NEPSE","2006-08-07","383.14","383.14","383.14","383.14","0.00","0"
"NEPSE","2006-08-06","363.56","363.56","363.56","363.56","0.00","0"
"NEPSE","2006-08-03","355.6","355.6","355.6","355.6","0.00","0"
"NEPSE","2006-08-02","358.69","358.69","358.69","358.69","0.00","0"
"NEPSE","2006-08-01","366.73","366.73","366.73","366.73","0.00","0"
"NEPSE","2006-07-31","378.76","378.76","378.76","378.76","0.00","0"
"NEPSE","2006-07-30","386.5","386.5","386.5","386.5","0.00","0"
"NEPSE","2006-07-27","387.34","387.34","387.34","387.34","0.00","0"
"NEPSE","2006-07-26","394.86","394.86","394.86","394.86","0.00","0"
"NEPSE","2006-07-25","397.35","397.35","397.35","397.35","0.00","0"
"NEPSE","2006-07-24","398.21","398.21","398.21","398.21","0.00","0"
"NEPSE","2006-07-23","397.95","397.95","397.95","397.95","0.00","0"
"NEPSE","2006-07-20","395.89","395.89","395.89","395.89","0.00","0"
"NEPSE","2006-07-19","393.68","393.68","393.68","393.68","0.00","0"
"NEPSE","2006-07-18","389.74","389.74","389.74","389.74","0.00","0"
"NEPSE","2006-07-17","388.16","388.16","388.16","388.16","0.00","0"
"NEPSE","2006-07-16","386.83","386.83","386.83","386.83","0.00","0"
"NEPSE","2006-07-13","386.45","386.45","386.45","386.45","0.00","0"
"NEPSE","2006-07-12","386.63","386.63","386.63","386.63","0.00","0"
"NEPSE","2006-07-10","385.31","385.31","385.31","385.31","0.00","0"
"NEPSE","2006-07-09","384.6","384.6","384.6","384.6","0.00","0"
"NEPSE","2006-07-06","383.85","383.85","383.85","383.85","0.00","0"
"NEPSE","2006-07-05","382.04","382.04","382.04","382.04","0.00","0"
"NEPSE","2006-07-04","380.43","380.43","380.43","380.43","0.00","0"
"NEPSE","2006-07-03","378.66","378.66","378.66","378.66","0.00","0"
"NEPSE","2006-07-02","376.77","376.77","376.77","376.77","0.00","0"
"NEPSE","2006-06-29","375.14","375.14","375.14","375.14","0.00","0"
"NEPSE","2006-06-28","374.74","374.74","374.74","374.74","0.00","0"
"NEPSE","2006-06-27","375.47","375.47","375.47","375.47","0.00","0"
"NEPSE","2006-06-26","377.55","377.55","377.55","377.55","0.00","0"
"NEPSE","2006-06-25","378.45","378.45","378.45","378.45","0.00","0"
"NEPSE","2006-06-22","378.87","378.87","378.87","378.87","0.00","0"
"NEPSE","2006-06-21","378.68","378.68","378.68","378.68","0.00","0"
"NEPSE","2006-06-20","377.04","377.04","377.04","377.04","0.00","0"
"NEPSE","2006-06-19","375.49","375.49","375.49","375.49","0.00","0"
"NEPSE","2006-06-18","374.05","374.05","374.05","374.05","0.00","0"
"NEPSE","2006-06-15","372.21","372.21","372.21","372.21","0.00","0"
"NEPSE","2006-06-14","372.01","372.01","372.01","372.01","0.00","0"
"NEPSE","2006-06-13","370.79","370.79","370.79","370.79","0.00","0"
"NEPSE","2006-06-12","371.72","371.72","371.72","371.72","0.00","0"
"NEPSE","2006-06-11","371.62","371.62","371.62","371.62","0.00","0"
"NEPSE","2006-06-08","370.84","370.84","370.84","370.84","0.00","0"
"NEPSE","2006-06-07","369.62","369.62","369.62","369.62","0.00","0"
"NEPSE","2006-06-06","370.47","370.47","370.47","370.47","0.00","0"
"NEPSE","2006-06-05","371.47","371.47","371.47","371.47","0.00","0"
"NEPSE","2006-06-04","372.06","372.06","372.06","372.06","0.00","0"
"NEPSE","2006-06-01","371.97","371.97","371.97","371.97","0.00","0"
"NEPSE","2006-05-31","371.74","371.74","371.74","371.74","0.00","0"
"NEPSE","2006-05-30","372.64","372.64","372.64","372.64","0.00","0"
"NEPSE","2006-05-29","380.2","380.2","380.2","380.2","0.00","0"
"NEPSE","2006-05-28","375.64","375.64","375.64","375.64","0.00","0"
"NEPSE","2006-05-25","368.89","368.89","368.89","368.89","0.00","0"
"NEPSE","2006-05-24","370.89","370.89","370.89","370.89","0.00","0"
"NEPSE","2006-05-23","372.48","372.48","372.48","372.48","0.00","0"
"NEPSE","2006-05-10","377.47","377.47","377.47","377.47","0.00","0"
"NEPSE","2006-05-09","375.15","375.15","375.15","375.15","0.00","0"
"NEPSE","2006-05-08","370.95","370.95","370.95","370.95","0.00","0"
"NEPSE","2006-05-07","368.68","368.68","368.68","368.68","0.00","0"
"NEPSE","2006-05-04","366.94","366.94","366.94","366.94","0.00","0"
"NEPSE","2006-05-03","367.99","367.99","367.99","367.99","0.00","0"
"NEPSE","2006-05-02","372.45","372.45","372.45","372.45","0.00","0"
"NEPSE","2006-05-01","374.87","374.87","374.87","374.87","0.00","0"
"NEPSE","2006-04-30","361.58","361.58","361.58","361.58","0.00","0"
"NEPSE","2006-04-26","343.28","343.28","343.28","343.28","0.00","0"
"NEPSE","2006-04-25","338.54","338.54","338.54","338.54","0.00","0"
"NEPSE","2006-04-17","331.88","331.88","331.88","331.88","0.00","0"
"NEPSE","2006-04-16","334.27","334.27","334.27","334.27","0.00","0"
"NEPSE","2006-04-05","334.77","334.77","334.77","334.77","0.00","0"
"NEPSE","2006-04-04","334.15","334.15","334.15","334.15","0.00","0"
"NEPSE","2006-04-03","334.88","334.88","334.88","334.88","0.00","0"
"NEPSE","2006-04-02","336.71","336.71","336.71","336.71","0.00","0"
"NEPSE","2006-03-28","337.57","337.57","337.57","337.57","0.00","0"
"NEPSE","2006-03-27","337.45","337.45","337.45","337.45","0.00","0"
"NEPSE","2006-03-26","337.99","337.99","337.99","337.99","0.00","0"
"NEPSE","2006-03-23","338.7","338.7","338.7","338.7","0.00","0"
"NEPSE","2006-03-22","338.86","338.86","338.86","338.86","0.00","0"
"NEPSE","2006-03-21","339.03","339.03","339.03","339.03","0.00","0"
"NEPSE","2006-03-20","339.98","339.98","339.98","339.98","0.00","0"
"NEPSE","2006-03-19","339.6","339.6","339.6","339.6","0.00","0"
"NEPSE","2006-03-13","339.79","339.79","339.79","339.79","0.00","0"
"NEPSE","2006-03-12","337.32","337.32","337.32","337.32","0.00","0"
"NEPSE","2006-03-09","337.87","337.87","337.87","337.87","0.00","0"
"NEPSE","2006-03-08","335.37","335.37","335.37","335.37","0.00","0"
"NEPSE","2006-03-07","332.28","332.28","332.28","332.28","0.00","0"
"NEPSE","2006-03-06","334.42","334.42","334.42","334.42","0.00","0"
"NEPSE","2006-03-05","339.58","339.58","339.58","339.58","0.00","0"
"NEPSE","2006-03-02","339.58","339.58","339.58","339.58","0.00","0"
"NEPSE","2006-03-01","343.28","343.28","343.28","343.28","0.00","0"
"NEPSE","2006-02-28","341.05","341.05","341.05","341.05","0.00","0"
"NEPSE","2006-02-27","337.58","337.58","337.58","337.58","0.00","0"
"NEPSE","2006-02-23","333.03","333.03","333.03","333.03","0.00","0"
"NEPSE","2006-02-22","329.82","329.82","329.82","329.82","0.00","0"
"NEPSE","2006-02-21","327.48","327.48","327.48","327.48","0.00","0"
"NEPSE","2006-02-20","325.35","325.35","325.35","325.35","0.00","0"
"NEPSE","2006-02-16","324.86","324.86","324.86","324.86","0.00","0"
"NEPSE","2006-02-15","325.9","325.9","325.9","325.9","0.00","0"
"NEPSE","2006-02-14","329.39","329.39","329.39","329.39","0.00","0"
"NEPSE","2006-02-13","325.96","325.96","325.96","325.96","0.00","0"
"NEPSE","2006-02-12","317.69","317.69","317.69","317.69","0.00","0"
"NEPSE","2006-02-09","312.63","312.63","312.63","312.63","0.00","0"
"NEPSE","2006-02-07","310.32","310.32","310.32","310.32","0.00","0"
"NEPSE","2006-02-06","309.09","309.09","309.09","309.09","0.00","0"
"NEPSE","2006-02-05","309.09","309.09","309.09","309.09","0.00","0"
"NEPSE","2006-02-02","308.92","308.92","308.92","308.92","0.00","0"
"NEPSE","2006-02-01","308.25","308.25","308.25","308.25","0.00","0"
"NEPSE","2006-01-31","309.04","309.04","309.04","309.04","0.00","0"
"NEPSE","2006-01-30","306.9","306.9","306.9","306.9","0.00","0"
"NEPSE","2006-01-26","306.28","306.28","306.28","306.28","0.00","0"
"NEPSE","2006-01-25","306.13","306.13","306.13","306.13","0.00","0"
"NEPSE","2006-01-24","305.51","305.51","305.51","305.51","0.00","0"
"NEPSE","2006-01-23","305.72","305.72","305.72","305.72","0.00","0"
"NEPSE","2006-01-22","305.3","305.3","305.3","305.3","0.00","0"
"NEPSE","2006-01-19","305.27","305.27","305.27","305.27","0.00","0"
"NEPSE","2006-01-18","306.17","306.17","306.17","306.17","0.00","0"
"NEPSE","2006-01-17","305.93","305.93","305.93","305.93","0.00","0"
"NEPSE","2006-01-16","305.85","305.85","305.85","305.85","0.00","0"
"NEPSE","2006-01-15","305.66","305.66","305.66","305.66","0.00","0"
"NEPSE","2006-01-12","305.5","305.5","305.5","305.5","0.00","0"
"NEPSE","2006-01-10","305.55","305.55","305.55","305.55","0.00","0"
"NEPSE","2006-01-09","305.44","305.44","305.44","305.44","0.00","0"
"NEPSE","2006-01-05","305.62","305.62","305.62","305.62","0.00","0"
"NEPSE","2006-01-04","305.85","305.85","305.85","305.85","0.00","0"
"NEPSE","2006-01-03","305.42","305.42","305.42","305.42","0.00","0"
"NEPSE","2006-01-02","304.16","304.16","304.16","304.16","0.00","0"
"NEPSE","2006-01-01","303.26","303.26","303.26","303.26","0.00","0"
"NEPSE","2005-12-29","302.78","302.78","302.78","302.78","0.00","0"
"NEPSE","2005-12-28","301.6","301.6","301.6","301.6","0.00","0"
"NEPSE","2005-12-27","301.09","301.09","301.09","301.09","0.00","0"
"NEPSE","2005-12-26","299.93","299.93","299.93","299.93","0.00","0"
"NEPSE","2005-12-25","300.49","300.49","300.49","300.49","0.00","0"
"NEPSE","2005-12-22","308.67","308.67","308.67","308.67","0.00","0"
"NEPSE","2005-12-21","308.13","308.13","308.13","308.13","0.00","0"
"NEPSE","2005-12-20","306.59","306.59","306.59","306.59","0.00","0"
"NEPSE","2005-12-19","304.97","304.97","304.97","304.97","0.00","0"
"NEPSE","2005-12-18","303.98","303.98","303.98","303.98","0.00","0"
"NEPSE","2005-12-15","303.12","303.12","303.12","303.12","0.00","0"
"NEPSE","2005-12-14","302.24","302.24","302.24","302.24","0.00","0"
"NEPSE","2005-12-13","300.71","300.71","300.71","300.71","0.00","0"
"NEPSE","2005-12-12","299.71","299.71","299.71","299.71","0.00","0"
"NEPSE","2005-12-11","299.84","299.84","299.84","299.84","0.00","0"
"NEPSE","2005-12-08","299.1","299.1","299.1","299.1","0.00","0"
"NEPSE","2005-12-07","297.49","297.49","297.49","297.49","0.00","0"
"NEPSE","2005-12-06","298","298","298","298","0.00","0"
"NEPSE","2005-12-05","301.97","301.97","301.97","301.97","0.00","0"
"NEPSE","2005-12-04","301.65","301.65","301.65","301.65","0.00","0"
"NEPSE","2005-12-01","301.76","301.76","301.76","301.76","0.00","0"
"NEPSE","2005-11-30","300.54","300.54","300.54","300.54","0.00","0"
"NEPSE","2005-11-29","300.96","300.96","300.96","300.96","0.00","0"
"NEPSE","2005-11-28","301.67","301.67","301.67","301.67","0.00","0"
"NEPSE","2005-11-27","301.13","301.13","301.13","301.13","0.00","0"
"NEPSE","2005-11-24","301.2","301.2","301.2","301.2","0.00","0"
"NEPSE","2005-11-23","300.78","300.78","300.78","300.78","0.00","0"
"NEPSE","2005-11-22","302.23","302.23","302.23","302.23","0.00","0"
"NEPSE","2005-11-21","302.02","302.02","302.02","302.02","0.00","0"
"NEPSE","2005-11-20","300.57","300.57","300.57","300.57","0.00","0"
"NEPSE","2005-11-17","300.64","300.64","300.64","300.64","0.00","0"
"NEPSE","2005-11-16","300.58","300.58","300.58","300.58","0.00","0"
"NEPSE","2005-11-14","302.39","302.39","302.39","302.39","0.00","0"
"NEPSE","2005-11-13","306.15","306.15","306.15","306.15","0.00","0"
"NEPSE","2005-11-10","307.98","307.98","307.98","307.98","0.00","0"
"NEPSE","2005-11-07","303.94","303.94","303.94","303.94","0.00","0"
"NEPSE","2005-10-30","307.57","307.57","307.57","307.57","0.00","0"
"NEPSE","2005-10-27","305.73","305.73","305.73","305.73","0.00","0"
"NEPSE","2005-10-26","304.99","304.99","304.99","304.99","0.00","0"
"NEPSE","2005-10-25","305.32","305.32","305.32","305.32","0.00","0"
